case_id,reference_outcome,pred_original_sft,reward_original_sft,R_outcome_original_sft,R_issues_original_sft,R_rules_original_sft,R_authority_original_sft,R_reasoning_original_sft,pred_sft10k,reward_sft10k,R_outcome_sft10k,R_issues_sft10k,R_rules_sft10k,R_authority_sft10k,R_reasoning_sft10k,pred_grpo,reward_grpo,R_outcome_grpo,R_issues_grpo,R_rules_grpo,R_authority_grpo,R_reasoning_grpo,original_sft_correct,sft10k_correct,grpo_correct
sc_1996_insc_1246,dismissed,other,0.2705833333333333,0.0,1.0,0.3333333333333333,0.0,0.2833333333333333,dismissed,0.4615833333333333,1.0,0.0,0.3333333333333333,0.0,0.4833333333333333,dismissed,0.6833333333333335,1.0,1.0,0.3333333333333333,0.0,0.6833333333333335,False,True,True
sc_1979_insc_172,allowed,other,0.0191,0.0,0.0,0.0,0.1333333333333333,0.02,dismissed,0.0588916666666666,0.0,0.0,0.1666666666666666,0.1333333333333333,0.0616666666666666,allowed,0.4011,1.0,0.0,0.0,0.1333333333333333,0.42,False,False,True
sc_2020_insc_495,other,other,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
sc_1979_insc_262,dismissed,other,0.2268125,0.0,1.0,0.0,0.25,0.2375,dismissed,0.6737556561085973,1.0,1.0,0.1538461538461538,0.2352941176470588,0.6737556561085973,dismissed,0.6088125000000001,1.0,1.0,0.0,0.25,0.6375000000000001,False,True,True
sc_2018_insc_1162,allowed,other,0.310375,0.0,1.0,0.5,0.0,0.325,other,0.310375,0.0,1.0,0.5,0.0,0.325,allowed,0.7250000000000001,1.0,1.0,0.5,0.0,0.7250000000000001,False,False,True
sc_2005_insc_285,dismissed,dismissed,0.596875,1.0,0.5,0.5,0.0,0.625,dismissed,0.6287083333333334,1.0,0.6666666666666666,0.5,0.0,0.6583333333333333,dismissed,0.596875,1.0,0.5,0.5,0.0,0.625,True,True,True
sc_2007_insc_98,dismissed,allowed,0.0204642857142857,0.0,0.0,0.0,0.1428571428571428,0.0214285714285714,dismissed,0.4024642857142857,1.0,0.0,0.0,0.1428571428571428,0.4214285714285714,dismissed,0.4024642857142857,1.0,0.0,0.0,0.1428571428571428,0.4214285714285714,False,True,True
sc_2012_insc_475,allowed,allowed,0.5730000000000001,1.0,0.5,0.4,0.0,0.6,dismissed,0.191,0.0,0.5,0.4,0.0,0.2,allowed,0.5730000000000001,1.0,0.5,0.4,0.0,0.6,True,False,True
sc_2023_insc_870,dismissed,dismissed,0.6318916666666667,1.0,1.0,0.1666666666666666,0.1333333333333333,0.6616666666666667,allowed,0.3033333333333333,0.0,1.0,0.3333333333333333,0.1333333333333333,0.3033333333333333,dismissed,0.4593137254901961,1.0,0.0,0.1666666666666666,0.1176470588235294,0.4593137254901961,True,False,True
sc_2022_insc_647,allowed,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
sc_1975_insc_199,allowed,allowed,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,dismissed,0.1,0.0,0.5,0.0,0.0,0.1,allowed,0.5371875,1.0,0.5,0.25,0.0,0.5625,True,False,True
sc_2006_insc_879,allowed,other,0.0,0.0,0.0,0.0,0.0,0.0,other,0.191,0.0,1.0,0.0,0.0,0.2,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
sc_2007_insc_781,dismissed,other,0.0596875,0.0,0.0,0.25,0.0,0.0625,dismissed,0.5690208333333334,1.0,0.6666666666666666,0.25,0.0,0.5958333333333333,dismissed,0.6326875000000002,1.0,1.0,0.25,0.0,0.6625000000000001,False,True,True
sc_2022_insc_1050,allowed,dismissed,0.2,0.0,1.0,0.0,0.0,0.2,dismissed,0.2,0.0,1.0,0.0,0.0,0.2,dismissed,0.191,0.0,1.0,0.0,0.0,0.2,False,False,False
sc_2011_insc_329,allowed,other,0.2705833333333333,0.0,1.0,0.3333333333333333,0.0,0.2833333333333333,allowed,0.4881111111111112,1.0,0.0,0.4444444444444445,0.0,0.5111111111111112,dismissed,0.2971111111111111,0.0,1.0,0.4444444444444445,0.0,0.3111111111111111,False,True,False
sc_2020_insc_338,dismissed,dismissed,0.4688181818181819,1.0,0.0,0.3636363636363636,0.0,0.4909090909090909,dismissed,0.4688181818181819,1.0,0.0,0.3636363636363636,0.0,0.4909090909090909,dismissed,0.4688181818181819,1.0,0.0,0.3636363636363636,0.0,0.4909090909090909,True,True,True
sc_2006_insc_554,dismissed,allowed,0.0530555555555555,0.0,0.0,0.2222222222222222,0.0,0.0555555555555555,dismissed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,allowed,0.0530555555555555,0.0,0.0,0.2222222222222222,0.0,0.0555555555555555,False,True,False
sc_2002_insc_307,dismissed,other,0.0214285714285714,0.0,0.0,0.0,0.1428571428571428,0.0214285714285714,dismissed,0.5909062500000002,1.0,1.0,0.0,0.125,0.6187500000000001,allowed,0.0214285714285714,0.0,0.0,0.0,0.1428571428571428,0.0214285714285714,False,True,False
sc_1995_insc_36,allowed,allowed,0.596564935064935,1.0,0.0,0.7272727272727273,0.2857142857142857,0.6246753246753246,allowed,0.6246753246753246,1.0,0.0,0.7272727272727273,0.2857142857142857,0.6246753246753246,allowed,0.5531558441558442,1.0,0.0,0.5454545454545454,0.2857142857142857,0.5792207792207792,True,True,True
sc_1963_insc_235,dismissed,dismissed,0.5777777777777778,1.0,0.0,0.4444444444444445,0.4444444444444445,0.5777777777777778,dismissed,0.6048333333333333,1.0,0.0,0.6666666666666665,0.4444444444444445,0.6333333333333333,dismissed,0.6048333333333333,1.0,0.0,0.6666666666666665,0.4444444444444445,0.6333333333333333,True,True,True
sc_1996_insc_380,allowed,allowed,0.5666666666666667,1.0,0.0,0.6666666666666665,0.0,0.5666666666666667,allowed,0.4881111111111112,1.0,0.0,0.4444444444444445,0.0,0.5111111111111112,allowed,0.5666666666666667,1.0,0.0,0.6666666666666665,0.0,0.5666666666666667,True,True,True
sc_2014_insc_21,other,other,0.5548095238095239,1.0,0.5714285714285715,0.2666666666666666,0.0,0.580952380952381,other,0.5548095238095239,1.0,0.5714285714285715,0.2666666666666666,0.0,0.580952380952381,allowed,0.1728095238095238,0.0,0.5714285714285715,0.2666666666666666,0.0,0.1809523809523809,True,True,False
sc_2013_insc_243,dismissed,dismissed,0.4217916666666667,1.0,0.0,0.1666666666666666,0.0,0.4416666666666667,dismissed,0.4775,1.0,0.5,0.0,0.0,0.5,dismissed,0.4217916666666667,1.0,0.0,0.1666666666666666,0.0,0.4416666666666667,True,True,True
sc_1996_insc_336,dismissed,dismissed,0.5111111111111112,1.0,0.0,0.4444444444444445,0.0,0.5111111111111112,dismissed,0.5111111111111112,1.0,0.0,0.4444444444444445,0.0,0.5111111111111112,dismissed,0.5111111111111112,1.0,0.0,0.4444444444444445,0.0,0.5111111111111112,True,True,True
sc_2015_insc_397,allowed,other,0.0734615384615384,0.0,0.0,0.3076923076923076,0.0,0.0769230769230769,allowed,0.4615833333333333,1.0,0.0,0.3333333333333333,0.0,0.4833333333333333,dismissed,0.0868181818181818,0.0,0.0,0.3636363636363636,0.0,0.0909090909090909,False,True,False
sc_1961_insc_134,dismissed,other,0.2760672268907563,0.0,1.0,0.2857142857142857,0.1176470588235294,0.2890756302521008,dismissed,0.6239600840336136,1.0,1.0,0.1428571428571428,0.1176470588235294,0.6533613445378152,dismissed,0.6580672268907565,1.0,1.0,0.2857142857142857,0.1176470588235294,0.689075630252101,False,True,True
sc_1960_insc_268,dismissed,allowed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.5958333333333333,1.0,0.6666666666666666,0.25,0.0,0.5958333333333333,False,False,True
sc_2008_insc_531,allowed,allowed,0.4040384615384616,1.0,0.0,0.0,0.1538461538461538,0.4230769230769231,allowed,0.4040384615384616,1.0,0.0,0.0,0.1538461538461538,0.4230769230769231,allowed,0.4176470588235294,1.0,0.0,0.0,0.1176470588235294,0.4176470588235294,True,True,True
sc_2019_insc_1063,allowed,dismissed,0.0357142857142857,0.0,0.0,0.1428571428571428,0.0,0.0357142857142857,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
sc_2018_insc_260,allowed,allowed,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.5833333333333334,1.0,0.6666666666666666,0.2,0.0,0.5833333333333334,allowed,0.382,1.0,0.0,0.0,0.0,0.4,True,True,True
in_abs_train_5680,dismissed,other,0.1831641025641025,0.0,0.6666666666666666,0.1538461538461538,0.1333333333333333,0.1917948717948717,dismissed,0.6288307692307693,1.0,1.0,0.1538461538461538,0.1333333333333333,0.6584615384615385,allowed,0.1917948717948717,0.0,0.6666666666666666,0.1538461538461538,0.1333333333333333,0.1917948717948717,False,True,False
sc_1953_insc_54,dismissed,allowed,0.191,0.0,1.0,0.0,0.0,0.2,dismissed,0.6412142857142858,1.0,1.0,0.2857142857142857,0.0,0.6714285714285715,allowed,0.2592142857142858,0.0,1.0,0.2857142857142857,0.0,0.2714285714285714,False,True,False
sc_1991_insc_270,dismissed,dismissed,0.583128787878788,1.0,0.6666666666666666,0.2,0.1818181818181818,0.6106060606060606,dismissed,0.7683409090909092,1.0,1.0,0.6,0.3636363636363636,0.8045454545454547,dismissed,0.583128787878788,1.0,0.6666666666666666,0.2,0.1818181818181818,0.6106060606060606,True,True,True
sc_2019_insc_385,allowed,allowed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,dismissed,0.1803888888888889,0.0,0.6666666666666666,0.2222222222222222,0.0,0.1888888888888888,dismissed,0.0530555555555555,0.0,0.0,0.2222222222222222,0.0,0.0555555555555555,True,False,False
sc_2001_insc_218,dismissed,allowed,0.2334444444444444,0.0,0.6666666666666666,0.4444444444444445,0.0,0.2444444444444444,dismissed,0.6154444444444446,1.0,0.6666666666666666,0.4444444444444445,0.0,0.6444444444444445,dismissed,0.6154444444444446,1.0,0.6666666666666666,0.4444444444444445,0.0,0.6444444444444445,False,True,True
sc_1962_insc_189,dismissed,dismissed,0.4,1.0,0.0,0.0,0.0,0.4,dismissed,0.4727272727272728,1.0,0.0,0.1818181818181818,0.1818181818181818,0.4727272727272728,dismissed,0.4,1.0,0.0,0.0,0.0,0.4,True,True,True
sc_2018_insc_728,allowed,other,0.1875892857142857,0.0,0.6666666666666666,0.1666666666666666,0.1428571428571428,0.1964285714285714,dismissed,0.1875892857142857,0.0,0.6666666666666666,0.1666666666666666,0.1428571428571428,0.1964285714285714,dismissed,0.1875892857142857,0.0,0.6666666666666666,0.1666666666666666,0.1428571428571428,0.1964285714285714,False,False,False
sc_1995_insc_705,allowed,other,0.1803888888888889,0.0,0.6666666666666666,0.2222222222222222,0.0,0.1888888888888888,dismissed,0.1273333333333333,0.0,0.6666666666666666,0.0,0.0,0.1333333333333333,dismissed,0.1803888888888889,0.0,0.6666666666666666,0.2222222222222222,0.0,0.1888888888888888,False,False,False
sc_1999_insc_271,dismissed,dismissed,0.6333333333333334,1.0,1.0,0.1333333333333333,0.0,0.6333333333333334,dismissed,0.6803030303030304,1.0,1.0,0.2666666666666666,0.0909090909090909,0.6803030303030304,dismissed,0.6797101449275363,1.0,1.0,0.2666666666666666,0.0869565217391304,0.6797101449275363,True,True,True
sc_1977_insc_181,allowed,dismissed,0.1264238095238095,0.0,0.4,0.1428571428571428,0.1111111111111111,0.1323809523809524,dismissed,0.12415,0.0,0.4,0.1428571428571428,0.0952380952380952,0.13,dismissed,0.1323809523809524,0.0,0.4,0.1428571428571428,0.1111111111111111,0.1323809523809524,False,False,False
sc_2014_insc_1023,dismissed,dismissed,0.4187307692307692,1.0,0.0,0.1538461538461538,0.0,0.4384615384615384,dismissed,0.4187307692307692,1.0,0.0,0.1538461538461538,0.0,0.4384615384615384,dismissed,0.4187307692307692,1.0,0.0,0.1538461538461538,0.0,0.4384615384615384,True,True,True
sc_2000_insc_110,dismissed,dismissed,0.5472884615384617,1.0,0.5,0.2,0.1538461538461538,0.5730769230769232,dismissed,0.4517884615384616,1.0,0.0,0.2,0.1538461538461538,0.473076923076923,dismissed,0.5714285714285715,1.0,0.5,0.2,0.1428571428571428,0.5714285714285715,True,True,True
sc_2022_insc_1133,allowed,dismissed,0.191,0.0,1.0,0.0,0.0,0.2,allowed,0.6326875000000002,1.0,1.0,0.25,0.0,0.6625000000000001,dismissed,0.191,0.0,1.0,0.0,0.0,0.2,False,True,False
sc_1979_insc_198,dismissed,dismissed,0.4860267857142858,1.0,0.0,0.2857142857142857,0.25,0.5089285714285715,dismissed,0.6770267857142858,1.0,1.0,0.2857142857142857,0.25,0.7089285714285715,dismissed,0.6770267857142858,1.0,1.0,0.2857142857142857,0.25,0.7089285714285715,True,True,True
sc_1995_insc_488,dismissed,allowed,0.18,0.0,0.4,0.4,0.0,0.18,allowed,0.14325,0.0,0.0,0.6,0.0,0.15,allowed,0.1719,0.0,0.4,0.4,0.0,0.18,False,False,False
sc_2007_insc_1025,dismissed,dismissed,0.4058750000000001,1.0,0.0,0.0,0.1666666666666666,0.425,dismissed,0.453625,1.0,0.0,0.2,0.1666666666666666,0.475,dismissed,0.4058750000000001,1.0,0.0,0.0,0.1666666666666666,0.425,True,True,True
sc_1995_insc_706,other,dismissed,0.119375,0.0,0.0,0.5,0.0,0.125,dismissed,0.310375,0.0,1.0,0.5,0.0,0.325,dismissed,0.119375,0.0,0.0,0.5,0.0,0.125,False,False,False
in_abs_train_2599,dismissed,dismissed,0.4908566433566435,1.0,0.0,0.3636363636363636,0.1538461538461538,0.5139860139860141,dismissed,0.6818566433566435,1.0,1.0,0.3636363636363636,0.1538461538461538,0.7139860139860141,dismissed,0.6818566433566435,1.0,1.0,0.3636363636363636,0.1538461538461538,0.7139860139860141,True,True,True
sc_1980_insc_170,dismissed,other,0.0833333333333333,0.0,0.0,0.3333333333333333,0.0,0.0833333333333333,dismissed,0.4833333333333333,1.0,0.0,0.3333333333333333,0.0,0.4833333333333333,allowed,0.0833333333333333,0.0,0.0,0.3333333333333333,0.0,0.0833333333333333,False,True,False
in_abs_train_3760,dismissed,other,0.14325,0.0,0.0,0.4,0.3333333333333333,0.15,dismissed,0.5252500000000001,1.0,0.0,0.4,0.3333333333333333,0.55,dismissed,0.5252500000000001,1.0,0.0,0.4,0.3333333333333333,0.55,False,True,True
sc_1985_insc_32,allowed,dismissed,0.1875,0.0,0.0,0.75,0.0,0.1875,dismissed,0.1875,0.0,0.0,0.75,0.0,0.1875,dismissed,0.119375,0.0,0.0,0.5,0.0,0.125,False,False,False
sc_2004_insc_530,dismissed,other,0.2753583333333333,0.0,0.6666666666666666,0.5,0.2,0.2883333333333333,dismissed,0.7144412878787879,1.0,0.6666666666666666,0.75,0.1818181818181818,0.7481060606060606,dismissed,0.7550000000000001,1.0,1.0,0.5,0.2,0.7550000000000001,False,True,True
sc_2016_insc_846,dismissed,dismissed,0.6525833333333335,1.0,1.0,0.3333333333333333,0.0,0.6833333333333335,dismissed,0.7250000000000001,1.0,1.0,0.5,0.0,0.7250000000000001,dismissed,0.6833333333333335,1.0,1.0,0.3333333333333333,0.0,0.6833333333333335,True,True,True
in_abs_train_5612,allowed,dismissed,0.3289444444444445,0.0,1.0,0.4444444444444445,0.2222222222222222,0.3444444444444444,dismissed,0.3607777777777778,0.0,1.0,0.4444444444444445,0.4444444444444445,0.3777777777777777,dismissed,0.4138333333333333,0.0,1.0,0.6666666666666665,0.4444444444444445,0.4333333333333333,False,False,False
sc_2000_insc_538,other,other,0.382,1.0,0.0,0.0,0.0,0.4,other,0.4416875,1.0,0.0,0.25,0.0,0.4625,allowed,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
sc_2003_insc_325,dismissed,other,0.2440555555555556,0.0,1.0,0.2222222222222222,0.0,0.2555555555555556,dismissed,0.5623888888888889,1.0,0.6666666666666666,0.2222222222222222,0.0,0.5888888888888889,dismissed,0.6260555555555557,1.0,1.0,0.2222222222222222,0.0,0.6555555555555557,False,True,True
in_abs_train_106,allowed,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.191,0.0,1.0,0.0,0.0,0.2,allowed,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,False,False,True
sc_2019_insc_1222,allowed,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0955,0.0,0.5,0.0,0.0,0.1,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
in_abs_train_6359,dismissed,dismissed,0.4637055555555556,1.0,0.0,0.2222222222222222,0.2,0.4855555555555556,dismissed,0.4637055555555556,1.0,0.0,0.2222222222222222,0.2,0.4855555555555556,dismissed,0.4637055555555556,1.0,0.0,0.2222222222222222,0.2,0.4855555555555556,True,True,True
in_abs_train_5534,allowed,dismissed,0.119375,0.0,0.0,0.4,0.1666666666666666,0.125,allowed,0.501375,1.0,0.0,0.4,0.1666666666666666,0.525,dismissed,0.119375,0.0,0.0,0.4,0.1666666666666666,0.125,False,True,False
sc_1989_insc_310,dismissed,dismissed,0.5592055555555556,1.0,0.5,0.2222222222222222,0.2,0.5855555555555556,dismissed,0.5592055555555556,1.0,0.5,0.2222222222222222,0.2,0.5855555555555556,dismissed,0.5592055555555556,1.0,0.5,0.2222222222222222,0.2,0.5855555555555556,True,True,True
sc_1989_insc_378,dismissed,allowed,0.2064343434343434,0.0,0.6666666666666666,0.2222222222222222,0.1818181818181818,0.2161616161616161,allowed,0.0791010101010101,0.0,0.0,0.2222222222222222,0.1818181818181818,0.0828282828282828,dismissed,0.5884343434343434,1.0,0.6666666666666666,0.2222222222222222,0.1818181818181818,0.6161616161616161,False,False,True
sc_1957_insc_11,dismissed,other,0.1290474358974359,0.0,0.4,0.1538461538461538,0.1111111111111111,0.1351282051282051,dismissed,0.5110474358974361,1.0,0.4,0.1538461538461538,0.1111111111111111,0.5351282051282052,allowed,0.1290474358974359,0.0,0.4,0.1538461538461538,0.1111111111111111,0.1351282051282051,False,True,False
sc_1984_insc_10,dismissed,dismissed,0.5404223227752639,1.0,0.3333333333333333,0.1538461538461538,0.2352941176470588,0.5404223227752639,allowed,0.1404223227752639,0.0,0.3333333333333333,0.1538461538461538,0.2352941176470588,0.1404223227752639,dismissed,0.5537556561085973,1.0,0.4,0.1538461538461538,0.2352941176470588,0.5537556561085973,True,False,True
sc_2022_insc_291,allowed,other,0.148076923076923,0.0,0.0,0.5,0.1538461538461538,0.148076923076923,allowed,0.4703375000000001,1.0,0.0,0.25,0.2,0.4925,other,0.0786324786324786,0.0,0.0,0.2222222222222222,0.1538461538461538,0.0786324786324786,False,True,False
in_abs_train_4768,dismissed,dismissed,0.4688181818181819,1.0,0.0,0.3636363636363636,0.0,0.4909090909090909,dismissed,0.5122272727272728,1.0,0.0,0.5454545454545454,0.0,0.5363636363636364,dismissed,0.4688181818181819,1.0,0.0,0.3636363636363636,0.0,0.4909090909090909,True,True,True
sc_2006_insc_482,dismissed,dismissed,0.4855555555555556,1.0,0.0,0.2222222222222222,0.2,0.4855555555555556,dismissed,0.4855555555555556,1.0,0.0,0.2222222222222222,0.2,0.4855555555555556,dismissed,0.4637055555555556,1.0,0.0,0.2222222222222222,0.2,0.4855555555555556,True,True,True
sc_1962_insc_38,dismissed,other,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.5555555555555556,1.0,0.5,0.2222222222222222,0.0,0.5555555555555556,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,False,True,True
sc_1995_insc_258,allowed,other,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.4,1.0,0.0,0.0,0.0,0.4,False,True,True
sc_2010_insc_532,allowed,other,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.4217916666666667,1.0,0.0,0.1666666666666666,0.0,0.4416666666666667,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False
sc_1998_insc_302,dismissed,dismissed,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,dismissed,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,dismissed,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,True,True,True
sc_2012_insc_307,other,other,0.382,1.0,0.0,0.0,0.0,0.4,other,0.382,1.0,0.0,0.0,0.0,0.4,allowed,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
sc_2008_insc_855,dismissed,dismissed,0.4655625000000001,1.0,0.0,0.25,0.1666666666666666,0.4875,dismissed,0.425,1.0,0.0,0.0,0.1666666666666666,0.425,dismissed,0.4655625000000001,1.0,0.0,0.25,0.1666666666666666,0.4875,True,True,True
sc_2007_insc_460,allowed,allowed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.191,0.0,1.0,0.0,0.0,0.2,dismissed,0.0596875,0.0,0.0,0.25,0.0,0.0625,True,False,False
sc_2009_insc_636,dismissed,allowed,0.0714285714285714,0.0,0.0,0.2857142857142857,0.0,0.0714285714285714,allowed,0.2047619047619047,0.0,0.6666666666666666,0.2857142857142857,0.0,0.2047619047619047,allowed,0.0682142857142857,0.0,0.0,0.2857142857142857,0.0,0.0714285714285714,False,False,False
sc_1961_insc_107,dismissed,other,0.0530555555555555,0.0,0.0,0.2222222222222222,0.0,0.0555555555555555,dismissed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,dismissed,0.4555555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,False,True,True
sc_1973_insc_38,allowed,other,0.1273333333333333,0.0,0.6666666666666666,0.0,0.0,0.1333333333333333,dismissed,0.1888888888888888,0.0,0.6666666666666666,0.2222222222222222,0.0,0.1888888888888888,dismissed,0.1803888888888889,0.0,0.6666666666666666,0.2222222222222222,0.0,0.1888888888888888,False,False,False
sc_1990_insc_378,dismissed,dismissed,0.4625,1.0,0.0,0.25,0.0,0.4625,allowed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.4555555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,True,False,True
sc_1994_insc_469,allowed,allowed,0.7247899159663866,1.0,1.0,0.4285714285714285,0.1176470588235294,0.7247899159663866,allowed,0.7247899159663866,1.0,1.0,0.4285714285714285,0.1176470588235294,0.7247899159663866,allowed,0.7247899159663866,1.0,1.0,0.4285714285714285,0.1176470588235294,0.7247899159663866,True,True,True
sc_1971_insc_63,allowed,other,0.224425,0.0,0.4,0.5,0.2,0.235,allowed,0.4416875,1.0,0.0,0.25,0.0,0.4625,dismissed,0.2276083333333333,0.0,0.4,0.5,0.2222222222222222,0.2383333333333333,False,True,False
sc_2011_insc_346,dismissed,allowed,0.0791010101010101,0.0,0.0,0.2222222222222222,0.1818181818181818,0.0828282828282828,allowed,0.2440555555555556,0.0,1.0,0.2222222222222222,0.0,0.2555555555555556,allowed,0.0530555555555555,0.0,0.0,0.2222222222222222,0.0,0.0555555555555555,False,False,False
sc_1978_insc_258,allowed,dismissed,0.0434090909090909,0.0,0.0,0.1818181818181818,0.0,0.0454545454545454,dismissed,0.0454545454545454,0.0,0.0,0.1818181818181818,0.0,0.0454545454545454,dismissed,0.0868181818181818,0.0,0.0,0.3636363636363636,0.0,0.0909090909090909,False,False,False
sc_1959_1_1350_1367_en,dismissed,dismissed,0.382,1.0,0.0,0.0,0.0,0.4,dismissed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,allowed,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False
sc_1969_insc_35,dismissed,dismissed,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,dismissed,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,dismissed,0.5730000000000002,1.0,1.0,0.0,0.0,0.6000000000000001,True,True,True
sc_1996_insc_623,dismissed,allowed,0.05,0.0,0.0,0.2,0.0,0.05,dismissed,0.4688181818181818,1.0,0.0,0.3636363636363636,0.0,0.4909090909090909,allowed,0.04775,0.0,0.0,0.2,0.0,0.05,False,True,False
sc_1974_insc_133,dismissed,allowed,0.04775,0.0,0.0,0.2,0.0,0.05,dismissed,0.42975,1.0,0.0,0.2,0.0,0.45,dismissed,0.42975,1.0,0.0,0.2,0.0,0.45,False,True,True
sc_2018_insc_1206,allowed,other,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.4456666666666667,1.0,0.3333333333333333,0.0,0.0,0.4666666666666667,dismissed,0.0397916666666666,0.0,0.0,0.1666666666666666,0.0,0.0416666666666666,False,True,False
sc_1993_insc_133,dismissed,other,0.2705833333333333,0.0,0.6666666666666666,0.6,0.0,0.2833333333333333,dismissed,0.7449000000000002,1.0,1.0,0.6,0.2,0.7800000000000001,dismissed,0.6525833333333334,1.0,0.6666666666666666,0.6,0.0,0.6833333333333333,False,True,True
sc_1989_insc_381,allowed,other,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.4,1.0,0.0,0.0,0.0,0.4,False,False,True
sc_1997_insc_225,allowed,dismissed,0.0397916666666666,0.0,0.0,0.1666666666666666,0.0,0.0416666666666666,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0397916666666666,0.0,0.0,0.1666666666666666,0.0,0.0416666666666666,False,False,False
sc_2022_insc_83,allowed,dismissed,0.0265277777777777,0.0,0.0,0.1111111111111111,0.0,0.0277777777777777,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0265277777777777,0.0,0.0,0.1111111111111111,0.0,0.0277777777777777,False,False,False
sc_2002_insc_456,dismissed,dismissed,0.4350555555555556,1.0,0.0,0.2222222222222222,0.0,0.4555555555555556,dismissed,0.4881111111111112,1.0,0.0,0.4444444444444445,0.0,0.5111111111111112,dismissed,0.4881111111111112,1.0,0.0,0.4444444444444445,0.0,0.5111111111111112,True,True,True
sc_2020_insc_85,dismissed,allowed,0.2555555555555556,0.0,1.0,0.2222222222222222,0.0,0.2555555555555556,dismissed,0.6260555555555557,1.0,1.0,0.2222222222222222,0.0,0.6555555555555557,dismissed,0.6555555555555557,1.0,1.0,0.2222222222222222,0.0,0.6555555555555557,False,True,True
sc_2009_insc_1017,allowed,allowed,0.4,1.0,0.0,0.0,0.0,0.4,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False
sc_1976_insc_18,allowed,dismissed,0.3187467532467533,0.0,1.0,0.3636363636363636,0.2857142857142857,0.3337662337662337,dismissed,0.3337662337662337,0.0,1.0,0.3636363636363636,0.2857142857142857,0.3337662337662337,dismissed,0.1792207792207792,0.0,0.0,0.5454545454545454,0.2857142857142857,0.1792207792207792,False,False,False
in_abs_train_1994,allowed,dismissed,0.2971111111111111,0.0,1.0,0.4444444444444445,0.0,0.3111111111111111,dismissed,0.2971111111111111,0.0,1.0,0.4444444444444445,0.0,0.3111111111111111,dismissed,0.3501666666666667,0.0,1.0,0.6666666666666665,0.0,0.3666666666666666,False,False,False
sc_1979_insc_23,allowed,allowed,0.4502142857142858,1.0,0.0,0.2857142857142857,0.0,0.4714285714285715,dismissed,0.0,0.0,0.0,0.0,0.0,0.0,allowed,0.382,1.0,0.0,0.0,0.0,0.4,True,False,True
sc_2008_insc_1372,allowed,dismissed,0.310375,0.0,1.0,0.5,0.0,0.325,allowed,0.6923750000000002,1.0,1.0,0.5,0.0,0.7250000000000001,dismissed,0.310375,0.0,1.0,0.5,0.0,0.325,False,True,False
